date,GM_dhoust,GM_ip,GM_nai,GM_nfci,GM_Rvol22,GM_vix,GM_vrp,GM_vix_dhoust,GM_vix_ip,GM_vix_nai,GM_vix_nfci,GARCH11
2023-06-29,0.48186652956161424,0.4758797849550471,0.45515387962544945,0.452706874743283,0.5082907301117648,0.38205244844291747,0.4307961449871701,0.5137629304926192,0.513696428756467,0.513696428756467,0.3956056515133399,0.7461180653417152
2023-06-30,0.4964247965493816,0.4897842621863482,0.4660206169094308,0.4635979181607514,0.5264071049442162,0.387264401036016,0.44291392459313284,0.5261002211416443,0.5261224603695884,0.5261224603695884,0.40311923705037184,0.7517355816613687
2023-07-03,0.5106071369689381,0.5033482393023305,0.4766575861871305,0.4742153457862208,0.543812449609281,0.39198449052752193,0.45480232171689516,0.5373514244494312,0.537363334855134,0.537363334855134,0.4100216346610953,0.7572354860370644
2023-07-05,0.5244232580735442,0.5165800546480179,0.4870696457094965,0.48456603167195245,0.560534670567474,0.39625913508920235,0.4664656784347164,0.5476121518225969,0.5475320888977653,0.5475320888977653,0.41636256104593555,0.7626213539329635
2023-07-06,0.5378826164537682,0.5294878423746779,0.4972615510038527,0.4946566771733244,0.576600579008569,0.4001303723107818,0.4779082546298911,0.5569695977193897,0.5567309780867241,0.5567309780867241,0.42218768873134993,0.7678965946245766
2023-07-07,0.5509944245101486,0.542079537440224,0.5072379570459036,0.5044938152874968,0.5920359338387048,0.4036362726048289,0.48913422954861385,0.5655032806179726,0.5650525051839463,0.5650525051839463,0.4275389750406352,0.7730644621354833
2023-07-10,0.5637676567587204,0.5543628804871682,0.5170034203858137,0.5140838148830774,0.6068654829803382,0.4068113135977405,0.5001477033263925,0.5732857187551278,0.5725803503190872,0.5725803503190872,0.4324549643048099,0.7781280652476
2023-07-11,0.5762110559737176,0.5663454226011172,0.5265624012293322,0.5234328848235246,0.6211130030512573,0.40968671918864835,0.5109526984855676,0.5803830463777305,0.5793902124653728,0.5793902124653728,0.4369710654903412,0.7830903766799374
2023-07-12,0.588333139171657,0.578034529952742,0.535919265474915,0.5325470779869581,0.6348013374862774,0.41229076661061326,0.5215531614044836,0.5868555757438264,0.5855505706580425,0.5855505706580425,0.44111980724341776,0.7879542415194563
2023-07-13,0.6001422034409012,0.5894373883260705,0.5450782867077727,0.541432295184981,0.6479524331627385,0.4146490645137975,0.5319529637588505,0.5927583096491286,0.5911233726100897,0.5911233726100897,0.44493107218780487,0.7927223849778361
2023-07-14,0.6116463316206886,0.6005610075358914,0.5540436481517563,0.5500942889830477,0.6605873755885283,0.41678480480533425,0.5421559039358212,0.5981414088343266,0.5961646576499264,0.5961646576499264,0.4484323121638873,0.7973974195394755
2023-07-17,0.622853397833518,0.6114122257369796,0.5628194445799726,0.5585386674248529,0.6727264227090477,0.4187189907225311,0.552165708421301,0.6030506182451815,0.6007251202451467,0.6007251202451467,0.45164874595922644,0.8019818515586643
2023-07-18,0.6337710728746755,0.6219977136277974,0.5714096841849997,0.5667708976631549,0.684389037387324,0.4204706433823171,0.5619860331609954,0.6075276557677102,0.604850619779106,0.604850619779106,0.45460354095484823,0.8064780873574297
2023-07-19,0.6444068294625918,0.6323239785512526,0.5798182904095608,0.5747963094993781,0.6955939186093458,0.422056988838178,0.5716204648956962,0.6116105667418908,0.6085826417065607,0.6085826417065607,0.45731797999562795,0.8108884388699413
2023-07-20,0.6547679473536233,0.642397368495033,0.5880491037384865,0.582620098834293,0.7063590314646541,0.42349362748412855,0.5810725224712888,0.6153340472665011,0.6119587147256832,0.6119587147256832,0.45981161468670695,0.8152151288744349
2023-07-21,0.6648615183247586,0.6522240759939831,0.5961058834527918,0.5902473310320037,0.7167016359502559,0.4247946874716697,0.590345658123964,0.6187297390424976,0.6150127881614791,0.6150127881614791,0.4621024062201084,0.8194602958492895
2023-07-24,0.6746944510276602,0.6618101419369125,0.6039923093466605,0.5976829441994211,0.7266383146440466,0.42597296364846077,0.5994432587410998,0.6218264982604818,0.6177755733555202,0.6177755733555202,0.46420685474589996,0.8236259984860952
2023-07-25,0.6842734757173654,0.671161459280184,0.6117119834081284,0.6049317523833475,0.736184999292105,0.42704004338505075,0.6083686470982769,0.6246506408172233,0.620274852494964,0.620274852494964,0.4661401182197396,0.827714219889191
2023-07-26,0.6936051488588789,0.6802837766703614,0.6192684314642283,0.6119984486872393,0.7453569963524933,0.42800642052707366,0.617125083072877,0.6272261659450667,0.6225357579863972,0.6225357579863972,0.46791612158284246,0.8317268714881897
2023-07-27,0.7026958576148169,0.6891827019781428,0.6266651047913505,0.6188876083096682,0.7541690115365167,0.4288815985935307,0.6257157648347089,0.6295749601545937,0.6245810251838542,0.6245810251838542,0.4695476570607709,0.8356657966873831
2023-07-28,0.7115518242171662,0.6978637057457535,0.6339053816915531,0.6256036915064467,0.762635173386788,0.42967418423603065,0.6341438300140977,0.6317169832236237,0.6264312210124034,0.6264312210124034,0.4710464763034826,0.8395327742735941
2023-07-31,0.7201791102261587,0.7063321245499181,0.6409925690355425,0.6321510464783362,0.7707690559299022,0.43039197187808176,0.6424123568478607,0.6336704378130663,0.6281049507863115,0.6281049507863115,0.4724233750303035,0.8433295216019693
2023-08-01,0.7285836206791693,0.7145931642824773,0.6479299037730306,0.6385339121862074,0.7785837004400424,0.43104202036679307,0.6505243653035923,0.6354519241509994,0.6296190453015187,0.6296190453015187,0.47368827078950865,0.8470576975773658
2023-08-02,0.7367711081324814,0.722651903350668,0.6547205544111531,0.6447564210954745,0.7860916363484066,0.4316307223907904,0.6584828181826662,0.6370765810994611,0.6309887300838048,0.6309887300838048,0.4748502743925981,0.8507189054473416
2023-08-03,0.7447471765986861,0.730513295799033,0.6613676224616322,0.6508226018515825,0.7933049013319845,0.4321638673470161,0.6662906222023582,0.6385582148027245,0.6322277784945769,0.6322277784945769,0.4759177555377964,0.8543146954212865
2023-08-04,0.752517285382407,0.7381821743548791,0.6678741438573367,0.6567363818882764,0.8002350606138915,0.4326466982746541,0.6739506290574867,0.6399094160102928,0.6333486502338934,0.6333486502338934,0.4768984030954496,0.8578465671289182
2023-08-07,0.7600867528169795,0.7456632533991585,0.6742430903388926,0.6625015899703446,0.8068932255062032,0.4330839634160783,0.6814656364619537,0.6411416670716132,0.6343626166334919,0.6343626166334919,0.4777992804895441,0.861315971930188
2023-08-08,0.76746075990464,0.7529611318645947,0.6804773708119733,0.6681219586724793,0.8132900712250241,0.4334799629118856,0.6888383891705734,0.6422654395117354,0.6352798739997464,0.6352798739997464,0.4786268765742503,0.864724315087579
2023-08-09,0.7746443538627189,0.7600802960628402,0.6865798326758923,0.6736011267958619,0.8194358540063497,0.4338385910892172,0.6960715799815566,0.6432902830171043,0.6361096461463198,0.6361096461463198,0.4793871523719457,0.868072957810827
2023-08-10,0.7816424515782608,0.7670251224423995,0.692553263124103,0.6789426417240355,0.8253404275501682,0.43416337475924177,0.7031678507200176,0.6442249065876758,0.6368602771475628,0.6368602771475628,0.48008558400936296,0.8713632191832418
2023-08-11,0.7884598429734406,0.7737998802790161,0.698400390417201,0.6841499617195911,0.8310132588191644,0.43445750790042303,0.7101297932028674,0.6450772525449774,0.6375393152453752,0.6375393152453752,0.48072720216112313,0.8745963779780196
2023-08-14,0.7951011942840764,0.7804087343001743,0.7041238851290098,0.6892264581631544,0.836463443217357,0.434723883068653,0.7169599501854373,0.6458545640250248,0.638153588753287,0.638153588753287,0.4813166282847599,0.8777736743722523
2023-08-15,0.801571051253484,0.7868557472453329,0.709726361366319,0.694175417736122,0.8416997191730066,0.4349651198431443,0.7236608162901877,0.6465634465296436,0.6387092747210371,0.6387092747210371,0.48185810790822814,0.8808963115656925
