date,GM_dhoust,GM_ip,GM_nai,GM_nfci,GM_Rvol22,GM_vix,GM_vrp,GM_vix_dhoust,GM_vix_ip,GM_vix_nai,GM_vix_nfci,GARCH11
2023-08-18,0.7689037979767688,0.7554996844166073,0.7554996844166073,0.7278860714834131,0.8021937967946573,0.7732931317237944,0.799553877707219,0.5701755802413685,0.5803040753023865,0.5803040753023865,0.3236705231303863,0.749943671425638
2023-08-21,0.7768754469837363,0.7627205338607175,0.7627205338607175,0.7316465913089901,0.8061397639383227,0.7609445332226557,0.8047966080438054,0.5582045609738291,0.5708885866973993,0.5708885866973993,0.3079744800958704,0.7552181156978814
2023-08-22,0.7846443267419737,0.7697653653977814,0.7697653653977814,0.7353125585849064,0.8099331110181334,0.7497224965835136,0.8099383025985928,0.5473659642290751,0.5622635453864545,0.5622635453864545,0.29365227672109667,0.7603871980132693
2023-08-23,0.7922155949507468,0.7766384697007784,0.7766384697007784,0.7388863506911687,0.8135797409935016,0.7395242456387906,0.8149809084923652,0.5375526662324763,0.5543625918898829,0.5543625918898829,0.28058366388298805,0.7654539531835085
2023-08-24,0.79959427811654,0.7833440328517701,0.7833440328517701,0.7423702852321798,0.8170853285122471,0.7302563804841911,0.8199263353217812,0.5286676767972286,0.5471249377263285,0.5471249377263285,0.26865891759617055,0.7704212828082073
2023-08-25,0.8067852748901152,0.7898861388914423,0.7898861388914423,0.7457666215397066,0.8204553287411144,0.7218340220827942,0.824776455882524,0.5206231807173352,0.5404948977173669,0.5404948977173669,0.2577779177711312,0.7752919635599661
2023-08-28,0.8137933593186881,0.7962687723065028,0.7962687723065028,0.7490775621380558,0.8236949858547467,0.7141800349068613,0.8295331068785144,0.5133396698419376,0.5344214615559953,0.5344214615559953,0.2478493076066206,0.7800686548051653
2023-08-29,0.8206231840153818,0.802495820456442,0.802495820456442,0.7523052541724112,0.8268093411963295,0.7072243204979817,0.8341980896174573,0.506745157252811,0.5288579013427241,0.5288579013427241,0.2387897265585649,0.7847539056249675
2023-08-30,0.8272792832480597,0.8085710759411395,0.8085710759411395,0.7554517908012582,0.8298032411226003,0.7009031754756816,0.8387731706929827,0.5007744657783134,0.5237614120697218,0.5237614120697218,0.2305231104454994,0.7893501612937474
2023-08-31,0.8337660759495912,0.8144982389107576,0.8144982389107576,0.758519212553796,0.8326813445454319,0.6951587081148682,0.8432600826536417,0.49536858381177956,0.519092782286967,0.519092782286967,0.22298005281421296,0.7938597692657943
2023-09-01,0.8400878686515485,0.8202809193193266,0.8202809193193266,0.7615095086532222,0.8354481301817285,0.6899383081488756,0.8476605246590094,0.49047408206756504,0.5148160924165721,0.5148160924165721,0.21609722220363445,0.7982849847155757
2023-09-04,0.8462488583432775,0.8259226391233968,0.8259226391233968,0.7644246183067431,0.8381079035229122,0.6851941649423455,0.8519761631231438,0.486042585510218,0.510898438394165,0.510898438394165,0.20981683041431215,0.8026279756719766
2023-09-05,0.8522531352582478,0.8314268344270963,0.8314268344270963,0.7672664319631506,0.8406648035348484,0.6808828296211665,0.8562086323456441,0.4820302952375684,0.5073096785110771,0.5073096785110771,0.2040861473190802,0.8068908277826585
2023-09-06,0.8581046855895275,0.8367968575748976,0.8367968575748976,0.7700367925387774,0.8431228090986344,0.6769648171492707,0.8603595351305477,0.47839755559224273,0.5040222015095863,0.5040222015095863,0.19885705814126622,0.811075548740925
2023-09-07,0.8638073941361847,0.8420359791933729,0.8420359791933729,0.7727374966126294,0.8454857452022748,0.6734042447079386,0.8644304433932997,0.4751084622231317,0.5010107141469846,0.5010107141469846,0.1940856594833503,0.8151840724041618
2023-09-08,0.8693650468823768,0.8471473901831774,0.8471473901831774,0.7753702955914663,0.8477572888928788,0.6701685030657382,0.8684228987560256,0.47213050722306704,0.49825204659402605,0.49825204659402605,0.18973189071433508,0.8192182626299951
2023-09-11,0.8747813335108355,0.852134203662475,0.852134203662475,0.7779368968455898,0.8499409749986409,0.6672279579293632,0.8723384131313321,0.46943425783541076,0.4957249741705274,0.4957249741705274,0.18575919762095777,0.8231799168537206
2023-09-12,0.8800598498524189,0.8569994568629924,0.8569994568629924,0.7804389648160727,0.8520402016295094,0.6645556785402158,0.8761784692948564,0.4669930655540369,0.49341005404658606,0.49341005404658606,0.1821342254987618,0.8270707694282532
2023-09-13,0.8852041002733555,0.8617461129798516,0.8617461129798516,0.7828781220941496,0.8540582354651055,0.6621271910311053,0.8799445214467827,0.46478280274158246,0.49128947565302755,0.49128947565302755,0.1788265391062227,0.8308924947458073
2023-09-14,0.8902175000017666,0.8663770629763125,0.8663770629763125,0.7852559504734672,0.8559982168381148,0.6599202542842004,0.8836379957625364,0.4627816241628228,0.4893469236501659,0.4893469236501659,0.17580836713066547,0.8346467101586972
2023-09-15,0.895103377395009,0.870895127344521,0.870895127344521,0.7875739919758773,0.8578631646210697,0.6579146562374464,0.8872602909328661,0.4609697510762737,0.48756745240058413,0.48756745240058413,0.17305436902051016,0.838334978715024
2023-09-18,0.8998649761493461,0.8753030578233377,0.8753030578233377,0.7898337498514383,0.8596559809241219,0.6560920287739338,0.8908127786935169,0.4593292757500808,0.48593737098015183,0.48593737098015183,0.17054142222617158,0.8419588117235665
2023-09-19,0.9045054574534134,0.879603539074291,0.879603539074291,0.7920366895532732,0.8613794556111166,0.6544356794989001,0.894296804344697,0.45784398447011965,0.48444413784257623,0.48444413784257623,0.16824842806328874,0.8455196711608935
2023-09-20,0.909027902086906,0.8837991903166774,0.8837991903166774,0.7941842396879157,0.8630362706409971,0.6529304388637033,0.897713687260532,0.4564991972909985,0.4830762643270542,0.4830762643270542,0.166156134568313,0.8490189719325566
2023-09-21,0.9134353124658854,0.8878925669228045,0.8878925669228045,0.7962777929417617,0.864629004241294,0.6515625212366667,0.9010647213887024,0.4552816229461362,0.4818232262666316,0.4818232262666316,0.16424697485915174,0.8524580839991686
2023-09-22,0.9177306146360602,0.8918861619743456,0.8918861619743456,0.7983187069842266,0.8661601349201953,0.650319398648422,0.9043511757404511,0.4541792274829107,0.4806753830172003,0.4806753830172003,0.16250491964374475,0.8558383343772438
2023-09-25,0.9219166602153647,0.8957824077807592,0.8957824077807592,0.8003083053481937,0.867632045323439,0.6491896860554551,0.9075742948711493,0.4531811153245294,0.4796239032841582,0.4796239032841582,0.16091534263823587,0.8591610090238225
2023-09-26,0.9259962282871266,0.8995836773606928,0.8995836773606928,0.8022478782883261,0.8690470259420311,0.6481630370710538,0.9107352993515996,0.45227742158308964,0.47866069717605386,0.47866069717605386,0.1594648977647924,0.8624273546131404
2023-09-27,0.9299720272450789,0.9032922858872753,0.9032922858872753,0.8041386836177961,0.8704072786765582,0.6472300492087124,0.9138353862302566,0.45145921455950033,0.4777783539624522,0.4777783539624522,0.15814140709802535,0.8656385802129155
2023-09-28,0.9338466965914413,0.9069104920981808,0.9069104920981808,0.8059819475239771,0.871714920263642,0.6463821777701759,0.9168757294865413,0.45071840746661923,0.47697008505713867,0.47697008505713867,0.15693375861921008,0.8687958588672001
2023-09-29,0.9376228086892654,0.9104404996713171,0.9104404996713171,0.8077788653636273,0.8729719855698663,0.645611657589472,0.9198574804754164,0.4500476785031161,0.47622967178798664,0.47622967178798664,0.15583181291985174,0.8719003290921801
2023-10-02,0.9413028704702068,0.9138844585669827,0.9138844585669827,0.8095306024380775,0.8741804307583046,0.6449114319162297,0.9227817683633978,0.4494403984881094,0.4755514175516399,0.4755514175516399,0.15482631807127986,0.8749530962907921
2023-10-03,0.9448893250988577,0.9172444663373048,0.9172444663373048,0.8112382947489293,0.8753421363325724,0.6442750877869694,0.9256497005561591,0.4488905653413486,0.47493010398489455,0.47493010398489455,0.15390883194551777,0.8779552340915637
2023-10-04,0.9483845535947446,0.9205225694037594,0.9205225694037594,0.8129030497347526,0.8764589100631451,0.6436967972924649,0.9284623631179003,0.44839274476137525,0.4743609508155741,0.4743609508155741,0.1530716513352326,0.8809077856166565
2023-10-05,0.9517908764130696,0.9237207643035494,0.9237207643035494,0.8145259469892593,0.8775324898004924,0.6431712642032806,0.9312208211826298,0.4479420165153517,0.47383957908399515,0.47383957908399515,0.15230774727765872,0.8838117646837104
2023-10-06,0.9551105549852418,0.926840998905601,0.926840998905601,0.8161080389614197,0.8785645461794078,0.6426936754646589,0.9339261193575238,0.44753392580971185,0.4733619774520581,0.4733619774520581,0.15161070603947344,0.8866681569457331
2023-10-09,0.9583457932202244,0.9298851735969179,0.9298851735969179,0.8176503516379764,0.8795566852187414,0.6422596571165232,0.9365792821185109,0.4471644392610011,0.4729244713407502,0.4729244713407502,0.15097467526713546,0.8894779209729594
2023-10-10,0.9614987389676931,0.9328551424400174,0.9328551424400174,0.8191538852087961,0.8805104508205824,0.641865234234899,0.9391813141982334,0.44682990503174413,0.4725236946586115,0.4725236946586115,0.15039431485056376,0.8922419892803125
