date,spx,dhoust,ip,nai,nfci,Rvol22,vix,vrp
1992-08-17,0.1974631173449204,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.91762,0.25189486665847577,0.9203434701501676,0.6684486034916919
1992-08-18,0.14250575114562736,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.91762,0.24316210156866463,0.8718380606867511,0.6286759591180864
1992-08-19,-0.7504219463904782,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.91762,0.25951584483604073,0.9039650553107358,0.64444921047469506
1992-08-20,0.016739153173706,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.91762,0.2595283151306378,0.9121542326925342,0.6526259175618964
1992-08-21,-0.8186248251700334,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.91762,0.268578503450019,0.9455411377296171,0.6769626342795981
1992-08-24,-1.0005303727942838,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.90463,0.3105313559433428,1.0198741699790324,0.7093428140356896
1992-08-25,0.21645434141399633,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.90463,0.31204361296030636,0.983967504191588,0.6719238912312816
1992-08-26,0.46054580755212626,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.90463,0.32167497344587315,0.9134141431056324,0.5917391696597593
1992-08-27,0.004833868608322689,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.90463,0.22707846485759103,0.860499107272207,0.633420642414616
1992-08-28,0.3162834623090305,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.90463,0.1744260170451879,0.8277422175175082,0.6533162004723203
1992-08-31,-0.19544628740568726,7.360615304897511,-0.5491921852229353,-0.5491921852229353,-0.88762,0.16890933480041156,0.8554595857714841,0.6865502509710725
1992-09-01,0.491510091997327,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.88762,0.17967780157581156,0.8441206323569401,0.6644428307811285
1992-09-02,0.45800778347571125,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.88762,0.18726082714493367,0.8019145947315096,0.614653767586576
1992-09-03,0,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.88762,0.18591799820023824,0.8113637426022413,0.6254457444020031
1992-09-04,-0.21555930476768737,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.88762,0.1760834173340108,0.8176631144402273,0.6415796971062165
1992-09-08,-0.6349800452360554,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.86628,0.18785747798271205,0.8598691520656578,0.6720116740829458
1992-09-09,0.4622018190716837,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.86628,0.19002370695460513,0.8416008716065786,0.6515771646519735
1992-09-10,0.8585450174333431,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.86628,0.22277376569426507,0.8138835033526027,0.5911097376583376
1992-09-11,-0.08815066984251274,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.86628,0.22242736037401495,0.7855361798920777,0.5631088195180627
1992-09-14,1.3470056553379628,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.83855,0.3016431874600409,0.8189230248533256,0.5172798373932848
1992-09-15,-1.3017319434947439,-3.3170536938485817,0.3165745837560685,0.3165745837560685,-0.83855,0.37865968164070374,0.8586093017283947,0.47994962008769093
