date,ndx,dhoust,ip,nai,nfci,Rvol22,vix,vrp
2015-12-23,0.76689446105771,-2.243407286227228,-0.5032847058117795,-0.29,-0.36,1.3084697914979346,1.1137353138005228,-0.1947344776974118
2015-12-24,-0.039358780241194324,-2.243407286227228,-0.5032847058117795,-0.29,-0.36,1.305762841390848,1.1219244810549773,-0.18383836033587064
2015-12-28,-0.030720544368456615,-2.243407286227228,-0.5032847058117795,-0.29,-0.34,1.3052030425216954,1.1886983306080983,-0.11650471191359713
2015-12-29,1.4975958353870666,-2.243407286227228,-0.5032847058117795,-0.29,-0.34,1.406897395509708,1.1238143664141023,-0.2830830290956057
2015-12-30,-0.8363515794931331,-2.243407286227228,-0.5032847058117795,-0.29,-0.34,1.4374947613921771,1.1893281454082896,-0.24816661598388756
2015-12-31,-1.2707140888489121,-2.243407286227228,-0.5032847058117795,-0.29,-0.34,1.5055872553335719,1.236573704534443,-0.2690135507991289
2016-01-04,-2.099049542846565,-4.826674096983474,0.5209825750747576,0.07,-0.32,1.650738311960545,1.4123272474778124,-0.23841106448273264
2016-01-05,-0.3046011266368609,-4.826674096983474,0.5209825750747576,0.07,-0.32,1.6365196773485275,1.3581522766857443,-0.2783674006627832
2016-01-06,-0.900301217780175,-4.826674096983474,0.5209825750747576,0.07,-0.32,1.5403911301365583,1.4161068922079045,-0.12428423792865373
2016-01-07,-3.16082529894679,-4.826674096983474,0.5209825750747576,0.07,-0.32,1.7442684881745605,1.686351490409502,-0.05791699776505843
2016-01-08,-0.8147991210172734,-4.826674096983474,0.5209825750747576,0.07,-0.32,1.764050071956545,1.784622253391901,0.020572181435355885
2016-01-11,0.2985629522834543,-4.826674096983474,0.5209825750747576,0.07,-0.3,1.7680746069070645,1.6636736220289485,-0.104400984878116
2016-01-12,1.1644285664379694,-4.826674096983474,0.5209825750747576,0.07,-0.3,1.7192113626300083,1.5219369446504882,-0.19727441797952006
2016-01-13,-3.536893762982629,-4.826674096983474,0.5209825750747576,0.07,-0.3,2.2785700533575093,1.707769540207437,-0.5708005131500722
2016-01-14,2.12517785621138,-4.826674096983474,0.5209825750747576,0.07,-0.3,2.243781761212936,1.6353262235591774,-0.6084555376537586
2016-01-15,-3.1352543907516406,-4.826674096983474,0.5209825750747576,0.07,-0.3,2.6672969410157834,1.8350174534657193,-0.8322794875500641
2016-01-19,0.14453761366759466,-4.826674096983474,0.5209825750747576,0.07,-0.29,2.6522761399898998,1.8469863914384237,-0.8052897485514761
2016-01-20,-0.2605237159416518,-4.826674096983474,0.5209825750747576,0.07,-0.29,2.5595582178951743,1.942737391267428,-0.6168208266277464
2016-01-21,0.15268525011098433,-4.826674096983474,0.5209825750747576,0.07,-0.29,2.4671260503280315,1.9043110031781565,-0.562815047149875
2016-01-22,2.789153921256826,-4.826674096983474,0.5209825750747576,0.07,-0.29,2.668771692293874,1.6214675892095847,-1.0473041030842891
2016-01-25,-1.4957230811619482,-4.826674096983474,0.5209825750747576,0.07,-0.28,2.7243172856648332,1.7348569941064318,-0.9894602915584014
2016-01-26,0.8853825643276636,-4.826674096983474,0.5209825750747576,0.07,-0.28,2.742048044383158,1.6643035628172973,-1.0777444815658608
2016-01-27,-2.5110461107004767,-4.826674096983474,0.5209825750747576,0.07,-0.28,3.0019219287314765,1.7178485298269377,-1.2840733989045388
2016-01-28,1.375866487493127,-4.826674096983474,0.5209825750747576,0.07,-0.28,3.087897359541685,1.65800415493381,-1.4298932046078752
2016-01-29,2.199907581821847,-4.826674096983474,0.5209825750747576,0.07,-0.28,3.307835978483092,1.4891799606622764,-1.8186560178208158
2016-02-01,0.17255129101680922,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.2072441903859503,1.452643394938051,-1.7546007954478993
2016-02-02,-2.204421968790271,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.3963347472934284,1.5798914971785696,-1.8164432501148589
2016-02-03,-0.5051942697265943,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.334539608864586,1.5780016118194446,-1.7565379970451411
2016-02-04,-0.1007272465754383,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.1347276540863267,1.596899898463985,-1.5378277556223416
2016-02-05,-3.4987907409746555,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.6869437814854873,1.7417862797841885,-1.9451575017012988
2016-02-08,-1.59800347951915,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.766174365022707,1.9817936571509691,-1.784380707871738
2016-02-09,-0.3254709041877746,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.316861398614105,2.01014105562074,-1.3067203429933651
2016-02-10,0.46701608793018323,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.296598054012973,1.9691949043780739,-1.3274031496348992
2016-02-11,-0.10241680910354489,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.2930230252089157,2.0076213554614237,-1.285401669747492
2016-02-12,1.427590818470037,11.492996667397648,-0.5466582549895627,-0.22,-0.27,3.3240285551472413,1.8734439045490694,-1.4505846505981719
2016-02-16,2.096215788516176,11.492996667397648,-0.5466582549895627,-0.22,-0.28,2.9551423343017444,1.8060402401957574,-1.149102094105987
2016-02-17,2.282770695405212,11.492996667397648,-0.5466582549895627,-0.22,-0.28,2.986717840086726,1.7128090665142268,-1.2739087735724992
2016-02-18,-1.1402877636472297,11.492996667397648,-0.5466582549895627,-0.22,-0.28,2.5990103895956427,1.675642497007574,-0.9233678925880686
2016-02-19,0.3030364574398092,11.492996667397648,-0.5466582549895627,-0.22,-0.28,2.6022349338125945,1.5691825037766416,-1.033052430035953
2016-02-22,1.6004462240756467,11.492996667397648,-0.5466582549895627,-0.22,-0.31,2.715578366066683,1.4998889540642046,-1.2156894120024784
2016-02-23,-1.6376714890309785,11.492996667397648,-0.5466582549895627,-0.22,-0.31,2.8364263260841147,1.5937501315281626,-1.2426761945559521
2016-02-24,0.9116218698562051,11.492996667397648,-0.5466582549895627,-0.22,-0.31,2.5205933641358325,1.5118578920369088,-1.0087354720989237
2016-02-25,0.9571558972847782,11.492996667397648,-0.5466582549895627,-0.22,-0.31,2.4605460857806705,1.4249261262388653,-1.0356199595418052
2016-02-26,-0.12835078436026492,11.492996667397648,-0.5466582549895627,-0.22,-0.31,2.4256629784456916,1.4539033395088272,-0.9717596389368643
2016-02-29,-0.8178559810616548,11.492996667397648,-0.5466582549895627,-0.22,-0.33,2.169460061886343,1.483510493567138,-0.6859495683192052
2016-03-01,3.1049697039357227,-9.768033333919668,-0.7335235622369041,-0.34,-0.33,2.521634074202344,1.3083870174002747,-1.2132470568020692
2016-03-02,0.018003553348222567,-9.768033333919668,-0.7335235622369041,-0.34,-0.33,2.3016672905376123,1.2976780239983468,-1.0039892665392656
2016-03-03,-0.1969983951669363,-9.768033333919668,-0.7335235622369041,-0.34,-0.33,2.3020779459770115,1.3071271358235774,-0.9949508101534341
2016-03-04,0.07256355822029548,-9.768033333919668,-0.7335235622369041,-0.34,-0.33,2.081432002954122,1.310906717559591,-0.7705252853945308
2016-03-07,-0.5947408737542403,-9.768033333919668,-0.7335235622369041,-0.34,-0.36,2.085909069170002,1.3613021066156454,-0.7246069625543567
2016-03-08,-0.8827462826015875,-9.768033333919668,-0.7335235622369041,-0.34,-0.36,2.1208679337720135,1.4312254081341949,-0.6896425256378187
2016-03-09,0.6477661840687432,-9.768033333919668,-0.7335235622369041,-0.34,-0.36,1.583507223776241,1.3789403227012518,-0.20456690107498932
2016-03-10,-0.14591188942763011,-9.768033333919668,-0.7335235622369041,-0.34,-0.36,1.4684015491817421,1.353742754161382,-0.11465879502036014
2016-03-11,1.7311472111488868,-9.768033333919668,-0.7335235622369041,-0.34,-0.36,1.5998078835997314,1.237833649105219,-0.36197423449451227
2016-03-14,0.12601443047284278,-9.768033333919668,-0.7335235622369041,-0.34,-0.38,1.5906158658861762,1.2327941227984294,-0.35782174308774684
2016-03-15,-0.0057244850106386025,-9.768033333919668,-0.7335235622369041,-0.34,-0.38,1.5901405734744345,1.2258647111325147,-0.3642758623419198
2016-03-16,0.8464063957065449,-9.768033333919668,-0.7335235622369041,-0.34,-0.38,1.5300673117341161,1.1212945402666286,-0.4087727714674876
2016-03-17,-0.08950984570414988,-9.768033333919668,-0.7335235622369041,-0.34,-0.38,1.3306987381183655,1.1118454914354765,-0.21885324668288897
2016-03-18,0.23993211414303772,-9.768033333919668,-0.7335235622369041,-0.34,-0.38,1.0964498913727452,1.0834982189538636,-0.012951672418881621
2016-03-21,0.3654733439686808,-9.768033333919668,-0.7335235622369041,-0.34,-0.39,1.0434187359740201,1.0816083335947386,0.038189597620718496
2016-03-22,0.24005915649567555,-9.768033333919668,-0.7335235622369041,-0.34,-0.39,1.041864067977645,1.069639458616113,0.027775390638468123
2016-03-23,-0.7932019738152718,-9.768033333919668,-0.7335235622369041,-0.34,-0.39,0.9540341250279382,1.1181448993189638,0.1641107742910256
